순위,광역시/도,시/군/구,관광지명,중분류 카테고리,소분류 카테고리,검색건수
7592,서울특별시,용산구,스페이스안녕,문화관광,전시시설,6
7592,서울특별시,용산구,노들섬공원공사중(2028년 완공예정),문화관광,도시공원,6
7592,서울특별시,용산구,OMGSEOUL,문화관광,전시시설,6
7592,서울특별시,용산구,예나르,문화관광,전시시설,6
7592,서울특별시,용산구,서빙고,역사관광,역사유적지,6
7592,서울특별시,마포구,레더쿡,체험관광,공예체험,6
7592,서울특별시,영등포구,본주짓수문래점,레저스포츠,기타레저스포츠,6
7592,서울특별시,영등포구,히트앤핏당산점,레저스포츠,기타레저스포츠,6
7592,서울특별시,영등포구,영등포선유도원축제,문화관광,기타문화관광지,6
7592,서울특별시,성동구,라탄앤티크,체험관광,공예체험,6
7592,서울특별시,양천구,KT체임버홀,문화관광,공연시설,6
7592,서울특별시,강북구,우이동길마을마당공원,문화관광,도시공원,6
7592,서울특별시,강북구,북한산둘레길2구간,레저스포츠,기타레저스포츠,6
7592,서울특별시,강북구,퐁퐁낚시카페,레저스포츠,수상레저스포츠,6
7826,서울특별시,관악구,멘토삼육오,체험관광,체험관광기타,5
7826,서울특별시,노원구,마들주짓수,레저스포츠,기타레저스포츠,5
7826,서울특별시,은평구,충경사,역사관광,역사유적지,5
7826,서울특별시,강서구,우장산공원공연장,문화관광,공연시설,5
7826,서울특별시,강서구,토의스토리공방,체험관광,공예체험,5
7826,서울특별시,중구,서울세계도시문화축제,문화관광,기타문화관광지,5
7826,서울특별시,금천구,장줄리앙아트샵,체험관광,공예체험,5
7826,서울특별시,광진구,아차산고구려정,역사관광,역사유적지,5
7826,서울특별시,광진구,인디스타,문화관광,공연시설,5
7826,서울특별시,광진구,건국대학교10.28건대항쟁기림상,역사관광,역사유물,5
7826,서울특별시,동작구,옥만호,자연관광,자연경관(하천/해양),5
7826,서울특별시,중구,주인집,문화관광,기타문화관광지,5
7826,서울특별시,중구,아펜젤러기념공원,문화관광,도시공원,5
7826,서울특별시,중구,공간빈사이,문화관광,기타문화관광지,5
7826,서울특별시,강동구,너의하루,체험관광,공예체험,5
7826,서울특별시,강동구,원복싱베스트강일점,레저스포츠,기타레저스포츠,5
7826,서울특별시,강동구,천호삼거리공원,문화관광,도시공원,5
7826,서울특별시,강북구,강북청소년경찰학교,체험관광,체험관광기타,5
7826,서울특별시,강북구,금정선원,역사관광,종교성지,5
7826,서울특별시,양천구,구로안양천튜빙눈썰매장,레저스포츠,육상레저스포츠,5
7826,서울특별시,영등포구,리플라잉,레저스포츠,기타레저스포츠,5
7826,서울특별시,영등포구,조아조아탁구장,레저스포츠,기타레저스포츠,5
7826,서울특별시,영등포구,앙카라하우스,문화관광,전시시설,5
7826,서울특별시,영등포구,안전문화체험관,체험관광,체험관광기타,5
7826,서울특별시,영등포구,본주짓수아카데미당산점,레저스포츠,기타레저스포츠,5
7826,서울특별시,용산구,남산야외식물원이끼정원,문화관광,테마공원,5
7826,서울특별시,서대문구,무악산동봉수대터,기타관광,기타관광,5
7826,서울특별시,성북구,업투유 스터디카페,문화관광,공연시설,5
7826,서울특별시,도봉구,도봉옛길문화제,문화관광,기타문화관광지,5
7826,서울특별시,도봉구,구봉사,역사관광,종교성지,5
7826,서울특별시,중랑구,용마가족공원,문화관광,도시공원,5
7826,서울특별시,중랑구,재잘재잘이야기쿡,체험관광,공예체험,5
7826,서울특별시,구로구,거성검도관,레저스포츠,기타레저스포츠,5
7826,서울특별시,동대문구,동대문청소년경찰학교,체험관광,체험관광기타,5
7826,서울특별시,양천구,양천구정월대보름민속축제,문화관광,기타문화관광지,5
7826,서울특별시,중랑구,비비아나,체험관광,공예체험,5
7826,서울특별시,동대문구,핑퐁플러스탁구클럽,레저스포츠,기타레저스포츠,5
7826,서울특별시,용산구,갤러리끼서울용문점,문화관광,전시시설,5
7870,서울특별시,성동구,깔깔스튜디오,문화관광,기타문화관광지,4
7870,서울특별시,성동구,히포캠퍼스,체험관광,공예체험,4
7870,서울특별시,영등포구,메디필라앤코어,레저스포츠,기타레저스포츠,4
7870,서울특별시,영등포구,바바베이킹스튜디오,체험관광,공예체험,4
7870,서울특별시,영등포구,마음수련여의도센터,레저스포츠,기타레저스포츠,4
7870,서울특별시,동대문구,성왕사,역사관광,종교성지,4
7870,서울특별시,동대문구,한이농산,쇼핑,시장,4
7870,서울특별시,동대문구,우정상회,쇼핑,시장,4
7870,서울특별시,도봉구,도봉서원,역사관광,역사유적지,4
7870,서울특별시,도봉구,초안산,자연관광,자연경관(산),4
7870,서울특별시,도봉구,성국사,역사관광,종교성지,4
7870,서울특별시,도봉구,법성암,역사관광,종교성지,4
7870,서울특별시,도봉구,천진사,역사관광,종교성지,4
7870,서울특별시,도봉구,창원어린이공원,문화관광,도시공원,4
7870,서울특별시,도봉구,아미고키즈카페,문화관광,테마공원,4
7870,서울특별시,용산구,뉴런,레저스포츠,기타레저스포츠,4
7870,서울특별시,용산구,서울클레이,체험관광,공예체험,4
7870,서울특별시,용산구,지담갤러리한남,문화관광,전시시설,4
7870,서울특별시,용산구,아시아프,문화관광,기타문화관광지,4
7870,서울특별시,강북구,인수암,역사관광,종교성지,4
7870,서울특별시,강북구,강북오랑,문화관광,기타문화관광지,4
7870,서울특별시,강북구,신검사,역사관광,종교성지,4
7870,서울특별시,구로구,필레더가죽공방,체험관광,공예체험,4
7870,서울특별시,구로구,꼬마즈키즈카페,레저스포츠,기타레저스포츠,4
7870,서울특별시,구로구,애플키즈클럽현대백화점 디큐브시티점,문화관광,테마공원,4
7870,서울특별시,구로구,휴넷사회복지평생교육원,체험관광,체험관광기타,4
7870,서울특별시,중구,B the B,문화관광,기타문화관광지,4
7870,서울특별시,중구,DDP봄축제,문화관광,기타문화관광지,4
7870,서울특별시,중구,서울모드패션직업전문학교,체험관광,체험관광기타,4
7870,서울특별시,중구,외솔최현배선생기념비,역사관광,역사유물,4
7870,서울특별시,중구,남대문안경상가,쇼핑,기타쇼핑시설,4
7870,서울특별시,중구,서울디자인위크,문화관광,기타문화관광지,4
7870,서울특별시,중구,DDP디자인마켓,문화관광,기타문화관광지,4
7870,서울특별시,중구,성창공예,체험관광,공예체험,4
7870,서울특별시,중구,해풍부원군윤택영재실,역사관광,역사유적지,4
7870,서울특별시,중구,퇴계로애견거리,쇼핑,기타쇼핑시설,4
7870,서울특별시,중구,SD복싱짐,레저스포츠,기타레저스포츠,4
7870,서울특별시,강북구,박광훈복식박물관,문화관광,전시시설,4
7870,서울특별시,강북구,북한산둘레길3구간,레저스포츠,기타레저스포츠,4
7870,서울특별시,용산구,서울백화점,문화관광,기타문화관광지,4
7870,서울특별시,용산구,녹센,체험관광,공예체험,4
7870,서울특별시,용산구,원효사,역사관광,종교성지,4
7870,서울특별시,양천구,비쥬발레학원,레저스포츠,기타레저스포츠,4
7870,서울특별시,양천구,양천둘레길산림형코스(지양산),레저스포츠,기타레저스포츠,4
7870,서울특별시,양천구,메이코피스,체험관광,공예체험,4
7870,서울특별시,양천구,SKY유도체육관,레저스포츠,기타레저스포츠,4
7870,서울특별시,양천구,빅토리 스포츠 풋살클럽,문화관광,레저스포츠시설,4
7870,서울특별시,양천구,아동놀이연구소 플레이랩 양천,문화관광,테마공원,4
7870,서울특별시,양천구,플레이타임이마트목동점,문화관광,테마공원,4
7870,서울특별시,성북구,성북동고택북촌산책길,레저스포츠,기타레저스포츠,4
7870,서울특별시,성북구,모아나루,체험관광,공예체험,4
7870,서울특별시,성북구,장위뉴타운,기타관광,기타관광,4
7870,서울특별시,성북구,화광선원,역사관광,종교성지,4
7870,서울특별시,성북구,깜냥깜냥양모펠트공방,체험관광,공예체험,4
7870,서울특별시,성북구,호롱당,레저스포츠,기타레저스포츠,4
7870,서울특별시,강동구,엑스오멀티짐,레저스포츠,기타레저스포츠,4
7870,서울특별시,강동구,다은채공방,체험관광,공예체험,4
7870,서울특별시,강동구,캡틴복싱클럽,레저스포츠,기타레저스포츠,4
7870,서울특별시,중랑구,상상블럭상봉점,문화관광,테마공원,4
7870,서울특별시,광진구,광성시장,쇼핑,시장,4
7870,서울특별시,광진구,위니아트,문화관광,공연시설,4
7870,서울특별시,광진구,서울기원,레저스포츠,기타레저스포츠,4
7870,서울특별시,광진구,아틀리에오루,체험관광,공예체험,4
7870,서울특별시,서대문구,흥국사,역사관광,종교성지,4
7870,서울특별시,서대문구,서대문1919그날의함성,문화관광,기타문화관광지,4
7870,서울특별시,서대문구,사조씨푸드,쇼핑,시장,4
7870,서울특별시,성북구,포레스트복싱클럽,레저스포츠,기타레저스포츠,4
7870,서울특별시,성북구,성광사,역사관광,종교성지,4
7870,서울특별시,성북구,롱점핑다이어트,레저스포츠,기타레저스포츠,4
7870,서울특별시,성북구,청년공간길이음,문화관광,기타문화관광지,4
7870,서울특별시,성북구,국제KPEE평생교육원,체험관광,체험관광기타,4
7870,서울특별시,성북구,팔레트공방,체험관광,공예체험,4
7870,서울특별시,서대문구,가재울검도장,레저스포츠,기타레저스포츠,4
7870,서울특별시,서대문구,아트랩반,문화관광,전시시설,4
7870,서울특별시,강동구,코리아프리다이버스,레저스포츠,수상레저스포츠,4
7870,서울특별시,강동구,본아트스튜디오,체험관광,공예체험,4
7870,서울특별시,강동구,누리사이버교육원,체험관광,체험관광기타,4
7870,서울특별시,강동구,오밀공방,체험관광,공예체험,4
7870,서울특별시,강동구,아틀리에도리오,체험관광,공예체험,4
7870,서울특별시,강동구,위스타트복싱둔촌점,레저스포츠,기타레저스포츠,4
7870,서울특별시,강동구,비누정원,체험관광,체험관광기타,4
7870,서울특별시,강동구,송동화훼강일동제2농장,체험관광,농/산/어촌체험,4
7870,서울특별시,강동구,대성한우정육점,쇼핑,시장,4
7870,서울특별시,중랑구,쑤핏,레저스포츠,기타레저스포츠,4
7870,서울특별시,중랑구,인네이트주짓수상봉점,레저스포츠,기타레저스포츠,4
7870,서울특별시,중랑구,월드음악줄넘기,레저스포츠,기타레저스포츠,4
7870,서울특별시,중랑구,카리도예스튜디오,체험관광,공예체험,4
7870,서울특별시,중랑구,아차산봉수대터,역사관광,역사유적지,4
7870,서울특별시,서대문구,픽셔너리,레저스포츠,기타레저스포츠,4
7870,서울특별시,서대문구,워키토키갤러리,문화관광,전시시설,4
7870,서울특별시,서대문구,아이핑퐁탁구클럽,레저스포츠,기타레저스포츠,4
7870,서울특별시,서대문구,서대문국가유산야행,문화관광,기타문화관광지,4
7870,서울특별시,금천구,반초갤러리,문화관광,전시시설,4
7870,서울특별시,노원구,수호바디짐,레저스포츠,기타레저스포츠,4
7870,서울특별시,노원구,사우스포복싱클럽광운대점,레저스포츠,기타레저스포츠,4
7870,서울특별시,노원구,태릉요양보호사교육원,체험관광,체험관광기타,4
7870,서울특별시,노원구,피트니스키,레저스포츠,기타레저스포츠,4
7870,서울특별시,노원구,서울아트북페어,문화관광,기타문화관광지,4
7870,서울특별시,노원구,중랑천제2파크골프장,레저스포츠,육상레저스포츠,4
7870,서울특별시,노원구,모두투어공릉점,레저스포츠,기타레저스포츠,4
7870,서울특별시,노원구,소곶네어린이공원,문화관광,도시공원,4
7870,서울특별시,노원구,서울둘레길3코스,레저스포츠,기타레저스포츠,4
7870,서울특별시,동작구,바디멀티짐,레저스포츠,기타레저스포츠,4
7870,서울특별시,동작구,고구동산길,레저스포츠,기타레저스포츠,4
7870,서울특별시,동작구,플렉서블스튜디오,레저스포츠,기타레저스포츠,4
7870,서울특별시,동작구,탁구왕김탁구흑석점,레저스포츠,기타레저스포츠,4
7870,서울특별시,동작구,상도로이팝나무거리,기타관광,기타관광,4
7870,서울특별시,동작구,청명어린이공원,문화관광,도시공원,4
7870,서울특별시,동작구,창빈안씨신도비부묘소,역사관광,역사유적지,4
7870,서울특별시,동작구,상도탁구클럽,레저스포츠,기타레저스포츠,4
7870,서울특별시,동작구,남도수산,쇼핑,시장,4
7870,서울특별시,동작구,학도의용군무명용사탑,역사관광,역사유물,4
7870,서울특별시,중구,썬데이나마스떼을지로점,레저스포츠,기타레저스포츠,4
7870,서울특별시,금천구,온들공방,체험관광,공예체험,4
7870,서울특별시,은평구,서울둘레길17코스,레저스포츠,기타레저스포츠,4
7870,서울특별시,은평구,서암사,역사관광,종교성지,4
7870,서울특별시,은평구,불광사계곡,자연관광,자연경관(산),4
7870,서울특별시,은평구,각황사,역사관광,종교성지,4
7870,서울특별시,은평구,현중무관백호합기도,레저스포츠,기타레저스포츠,4
7870,서울특별시,관악구,본주짓수서울신림점,레저스포츠,기타레저스포츠,4
7870,서울특별시,관악구,난곡복싱짐,레저스포츠,기타레저스포츠,4
7870,서울특별시,관악구,리트댄스스튜디오,레저스포츠,기타레저스포츠,4
7870,서울특별시,관악구,일공팔랩,체험관광,공예체험,4
7870,서울특별시,관악구,도림천물놀이장,문화관광,테마공원,4
7870,서울특별시,관악구,은천어린이공원,문화관광,도시공원,4
7870,서울특별시,관악구,탑골어린이공원,문화관광,도시공원,4
7870,서울특별시,강서구,보나비플라워,체험관광,공예체험,4
7870,서울특별시,강서구,임박사축산물유통,쇼핑,시장,4
7870,서울특별시,강서구,챔피언,문화관광,테마공원,4
7870,서울특별시,강서구,경향어린이선교원,체험관광,체험관광기타,4
7870,서울특별시,영등포구,충청도닭집,쇼핑,시장,4
7870,서울특별시,성동구,착한한우,쇼핑,시장,4
7870,서울특별시,성동구,성동구 마장동 마장동벽화마을,역사관광,역사유적지,4
7870,서울특별시,영등포구,웨이크마리나,레저스포츠,수상레저스포츠,4
7870,서울특별시,영등포구,여의도샛강생태공원백사장,문화관광,도시공원,4
7870,서울특별시,영등포구,오도르,체험관광,공예체험,4
7870,서울특별시,성동구,가구공방한아,체험관광,공예체험,4
7870,서울특별시,성동구,왕십리뉴타운,기타관광,기타관광,4
7870,서울특별시,성동구,성원공원,문화관광,도시공원,4
7870,서울특별시,성동구,영빈축산,쇼핑,시장,4
7870,서울특별시,강서구,석문호흡강서지원,레저스포츠,기타레저스포츠,4
7870,서울특별시,강서구,산새공원,문화관광,도시공원,4
7870,서울특별시,강서구,어라운지오,체험관광,공예체험,4
7870,서울특별시,강서구,씨엔지교육코칭센터,체험관광,체험관광기타,4
7870,서울특별시,강서구,취미화실아뜰리에303,체험관광,공예체험,4
7870,서울특별시,강서구,서남물재생센터공원게이트볼장,레저스포츠,기타레저스포츠,4
8031,서울특별시,중랑구,중화리공원,문화관광,도시공원,3
8031,서울특별시,중랑구,백운사,역사관광,종교성지,3
8031,서울특별시,중랑구,봉수대공원묵제동,문화관광,도시공원,3
8031,서울특별시,중랑구,봉화산둘레길,레저스포츠,기타레저스포츠,3
8031,서울특별시,중랑구,던즈레더웍스,체험관광,공예체험,3
8031,서울특별시,중랑구,레드훅멀티짐,레저스포츠,기타레저스포츠,3
8031,서울특별시,중랑구,한국체육관신내동점,레저스포츠,기타레저스포츠,3
8031,서울특별시,중랑구,로미스핏,레저스포츠,기타레저스포츠,3
8031,서울특별시,중랑구,모넬로블럭앤퍼즐,문화관광,테마공원,3
8031,서울특별시,중랑구,중랑용마폭포축제,문화관광,기타문화관광지,3
8031,서울특별시,중랑구,클라우스복싱2관,레저스포츠,기타레저스포츠,3
8031,서울특별시,중랑구,웜스토리캔들,체험관광,공예체험,3
8031,서울특별시,중랑구,소봄,체험관광,공예체험,3
8031,서울특별시,중랑구,세진기업교육원,체험관광,체험관광기타,3
8031,서울특별시,중랑구,중랑동부시장고객지원센터,쇼핑,시장,3
8031,서울특별시,중랑구,내일더하기학교,체험관광,체험관광기타,3
8031,서울특별시,은평구,대한호국특공무술총연합회,레저스포츠,기타레저스포츠,3
8031,서울특별시,은평구,연신내마을공연장,문화관광,기타문화관광지,3
8031,서울특별시,은평구,몸펴기생활운동,레저스포츠,기타레저스포츠,3
8031,서울특별시,은평구,족두리봉,자연관광,자연경관(산),3
8031,서울특별시,은평구,마음수련은평센터,레저스포츠,기타레저스포츠,3
8031,서울특별시,은평구,호연공원,문화관광,도시공원,3
8031,서울특별시,은평구,진관근린공원,문화관광,도시공원,3
8031,서울특별시,은평구,수경선원,역사관광,종교성지,3
8031,서울특별시,은평구,불광공원,문화관광,도시공원,3
8031,서울특별시,은평구,제일시장,쇼핑,시장,3
8031,서울특별시,은평구,금암기적비,역사관광,역사유적지,3
8031,서울특별시,은평구,뉴타운탁구클럽,레저스포츠,기타레저스포츠,3
8031,서울특별시,은평구,익스트림은평,레저스포츠,기타레저스포츠,3
8031,서울특별시,은평구,서울둘레길18코스,레저스포츠,기타레저스포츠,3
8031,서울특별시,은평구,웨이주짓수,레저스포츠,기타레저스포츠,3
8031,서울특별시,은평구,안드로탁구아카데미신사점,레저스포츠,기타레저스포츠,3
8031,서울특별시,은평구,포근아뜰리에,체험관광,공예체험,3
8031,서울특별시,은평구,다이어트캠프&PT,레저스포츠,기타레저스포츠,3
8031,서울특별시,은평구,시에라라운지,문화관광,전시시설,3
8031,서울특별시,은평구,응암새싹어린이공원,문화관광,도시공원,3
8031,서울특별시,은평구,북한산아트센터,문화관광,기타문화관광지,3
8031,서울특별시,은평구,너나들이센터,문화관광,전시시설,3
8031,서울특별시,은평구,디와이폴댄스스튜디오연신내점,레저스포츠,기타레저스포츠,3
8031,서울특별시,은평구,크로스복싱클럽,레저스포츠,기타레저스포츠,3
8031,서울특별시,은평구,스윗피티샵,레저스포츠,기타레저스포츠,3
8031,서울특별시,은평구,같이스포츠재활훈련선수트레이닝,레저스포츠,기타레저스포츠,3
8031,서울특별시,용산구,이태원관광안내소지상,기타관광,기타관광,3
8031,서울특별시,용산구,스튜디오에이용산점,레저스포츠,기타레저스포츠,3
8031,서울특별시,용산구,반공투사위령탑,역사관광,역사유물,3
8031,서울특별시,용산구,PS권투체육관,레저스포츠,기타레저스포츠,3
8031,서울특별시,용산구,이태원이슬람거리,문화관광,테마공원,3
8031,서울특별시,용산구,배구장,레저스포츠,기타레저스포츠,3
8031,서울특별시,용산구,21세기축산물백화점용산점,쇼핑,시장,3
8031,서울특별시,용산구,이봉창의사동상,기타관광,기타관광,3
8031,서울특별시,용산구,한강성당내노인대학,체험관광,체험관광기타,3
8031,서울특별시,용산구,팀짐,레저스포츠,기타레저스포츠,3
8031,서울특별시,용산구,삼각지대구탕골목,문화관광,테마공원,3
8031,서울특별시,용산구,도토리캐리커쳐한남점,체험관광,공예체험,3
8031,서울특별시,용산구,하우스오브쉬폰,체험관광,공예체험,3
8031,서울특별시,용산구,SW인재페스티벌,문화관광,기타문화관광지,3
8031,서울특별시,용산구,고불사,역사관광,종교성지,3
8031,서울특별시,용산구,터틀레더,체험관광,공예체험,3
8031,서울특별시,용산구,갤러리아미디한남,문화관광,전시시설,3
8031,서울특별시,용산구,에스더쉬퍼코리아,문화관광,전시시설,3
8031,서울특별시,용산구,아세아항공기술교육관,체험관광,체험관광기타,3
8031,서울특별시,용산구,우리동네노리터,문화관광,테마공원,3
8031,서울특별시,용산구,크래프트엠가죽공방,체험관광,공예체험,3
8031,서울특별시,용산구,B&S BOXING  GYM,레저스포츠,기타레저스포츠,3
8031,서울특별시,용산구,감정선프로젝트,문화관광,기타문화관광지,3
8031,서울특별시,영등포구,영등포진로직업체험지원센터,체험관광,체험관광기타,3
8031,서울특별시,영등포구,이랜드크루즈제2터미널,기타관광,교통시설,3
8031,서울특별시,영등포구,문래소공원,문화관광,도시공원,3
8031,서울특별시,영등포구,밀레니엄심포니오케스트라,문화관광,공연시설,3
8031,서울특별시,영등포구,오스퍼,레저스포츠,수상레저스포츠,3
8031,서울특별시,영등포구,여의샛강생태산책로,기타관광,기타관광,3
8031,서울특별시,영등포구,한강관광안내센터,기타관광,기타관광,3
8031,서울특별시,영등포구,문래시장,쇼핑,시장,3
8031,서울특별시,영등포구,이엔엠플러스키즈앤키즈타임스퀘어,문화관광,테마공원,3
8031,서울특별시,영등포구,태희청과,쇼핑,시장,3
8031,서울특별시,영등포구,진명상회,쇼핑,시장,3
8031,서울특별시,영등포구,마음고요,레저스포츠,기타레저스포츠,3
8031,서울특별시,영등포구,필라테스 온도 여의도,레저스포츠,기타레저스포츠,3
8031,서울특별시,영등포구,신길근린공원,문화관광,도시공원,3
8031,서울특별시,영등포구,히래요도예공방,체험관광,공예체험,3
8031,서울특별시,영등포구,더프리미엄복싱,레저스포츠,기타레저스포츠,3
8031,서울특별시,영등포구,그림라이트,체험관광,공예체험,3
8031,서울특별시,영등포구,시그니처프린트,체험관광,공예체험,3
8031,서울특별시,영등포구,이촌화랑,문화관광,전시시설,3
8031,서울특별시,영등포구,로프트갤러리,문화관광,전시시설,3
8031,서울특별시,영등포구,양화지구요트장,레저스포츠,수상레저스포츠,3
8031,서울특별시,영등포구,목화마을마당물놀이장,레저스포츠,기타레저스포츠,3
8031,서울특별시,영등포구,수수공방,체험관광,공예체험,3
8031,서울특별시,영등포구,포로래스튜디오,레저스포츠,기타레저스포츠,3
8031,서울특별시,영등포구,국회의사당농구장,레저스포츠,기타레저스포츠,3
8031,서울특별시,양천구,배틀샷그라운드,레저스포츠,육상레저스포츠,3
8031,서울특별시,양천구,즐거워GYM음악줄넘기,레저스포츠,기타레저스포츠,3
8031,서울특별시,양천구,이조안탁구교실,레저스포츠,기타레저스포츠,3
8031,서울특별시,양천구,월정로시장,쇼핑,시장,3
8031,서울특별시,양천구,양천탁구클럽,레저스포츠,기타레저스포츠,3
8031,서울특별시,양천구,백프로복싱체육관,레저스포츠,기타레저스포츠,3
8031,서울특별시,양천구,양천대일바둑도장,레저스포츠,기타레저스포츠,3
8031,서울특별시,양천구,자원순환홍보교육관,문화관광,전시시설,3
8031,서울특별시,양천구,위더스핏앤댄스,레저스포츠,기타레저스포츠,3
8031,서울특별시,양천구,꼼다비뛰드,체험관광,공예체험,3
8031,서울특별시,양천구,신월문화예술센터,문화관광,기타문화관광지,3
8031,서울특별시,양천구,스튜디오오알비,체험관광,공예체험,3
8031,서울특별시,양천구,온수자연공원,문화관광,도시공원,3
8031,서울특별시,양천구,SNPE바른자세척추운동목동오목교점,레저스포츠,기타레저스포츠,3
8031,서울특별시,양천구,신정산둘레길,레저스포츠,기타레저스포츠,3
8031,서울특별시,양천구,가야산선원,역사관광,종교성지,3
8031,서울특별시,양천구,목동클라이밍센터,레저스포츠,기타레저스포츠,3
8031,서울특별시,양천구,코어앤케어,레저스포츠,기타레저스포츠,3
8031,서울특별시,성북구,말바위안내소,기타관광,기타관광,3
8031,서울특별시,성북구,가변크기,문화관광,전시시설,3
8031,서울특별시,성북구,포스짐,레저스포츠,기타레저스포츠,3
8031,서울특별시,성북구,리홀아트갤러리,문화관광,전시시설,3
8031,서울특별시,성북구,영취사,역사관광,종교성지,3
8031,서울특별시,성북구,하나탁구,레저스포츠,기타레저스포츠,3
8031,서울특별시,성북구,대성문,역사관광,역사유적지,3
8031,서울특별시,성북구,빚다도예공방성북점,체험관광,공예체험,3
8031,서울특별시,성북구,성북구 삼선동1가 장수마을,역사관광,역사유적지,3
8031,서울특별시,성북구,놀이나무,체험관광,체험관광기타,3
8031,서울특별시,성북구,대성선원,역사관광,종교성지,3
8031,서울특별시,성북구,자인사,역사관광,종교성지,3
8031,서울특별시,성북구,서울예술치유허브,문화관광,기타문화관광지,3
8031,서울특별시,성북구,요가상점,레저스포츠,기타레저스포츠,3
8031,서울특별시,성북구,제이슨함신관,문화관광,전시시설,3
8031,서울특별시,성북구,향기어린이공원,문화관광,도시공원,3
8031,서울특별시,성북구,블루밍쉐도우,체험관광,공예체험,3
8031,서울특별시,성북구,성신올탁구장,레저스포츠,기타레저스포츠,3
8031,서울특별시,성북구,아뜰리에그날,체험관광,공예체험,3
8031,서울특별시,성북구,오엔갤러리,문화관광,전시시설,3
8031,서울특별시,성북구,챔버1965,문화관광,전시시설,3
8031,서울특별시,성북구,라라의디저트클래스공방,체험관광,공예체험,3
8031,서울특별시,성북구,삼군부총무당,역사관광,역사유적지,3
8031,서울특별시,성북구,미인도,문화관광,전시시설,3
8031,서울특별시,성북구,온다점핑,레저스포츠,기타레저스포츠,3
8031,서울특별시,성북구,국제복싱체육관성신여대점,레저스포츠,기타레저스포츠,3
8031,서울특별시,성북구,문수봉,자연관광,자연경관(산),3
8031,서울특별시,성북구,Pilates Studio ON,레저스포츠,기타레저스포츠,3
8031,서울특별시,성북구,별난공방,체험관광,공예체험,3
8031,서울특별시,성북구,일리크,체험관광,공예체험,3
8031,서울특별시,성동구,공간칠일,문화관광,전시시설,3
8031,서울특별시,성동구,미타사관음암,역사관광,종교성지,3
8031,서울특별시,성동구,성수탁구클럽,레저스포츠,기타레저스포츠,3
8031,서울특별시,성동구,독서당공원,문화관광,도시공원,3
8031,서울특별시,성동구,더컨디셔닝,레저스포츠,기타레저스포츠,3
8031,서울특별시,성동구,택권미트,쇼핑,시장,3
8031,서울특별시,성동구,이삭미트,쇼핑,시장,3
8031,서울특별시,성동구,성현미트,쇼핑,시장,3
8031,서울특별시,성동구,나노클린,쇼핑,시장,3
8031,서울특별시,성동구,국보육가공,쇼핑,시장,3
8031,서울특별시,성동구,미르푸드트레이딩,쇼핑,시장,3
8031,서울특별시,성동구,샤인디주짓수종합격투기,레저스포츠,기타레저스포츠,3
8031,서울특별시,성동구,유수지,자연관광,자연경관(하천/해양),3
8031,서울특별시,성동구,유원미트,쇼핑,시장,3
8031,서울특별시,성동구,한울유통,쇼핑,시장,3
8031,서울특별시,성동구,왕십리문화공원,문화관광,도시공원,3
8031,서울특별시,성동구,천란사,역사관광,종교성지,3
8031,서울특별시,성동구,요가스토리,레저스포츠,기타레저스포츠,3
8031,서울특별시,성동구,올라운드,문화관광,레저스포츠시설,3
8031,서울특별시,성동구,SILC,체험관광,공예체험,3
8031,서울특별시,성동구,짱탁구장한양대점,레저스포츠,기타레저스포츠,3
8031,서울특별시,성동구,SNPE바른자세척추운동왕십리점,레저스포츠,기타레저스포츠,3
8031,서울특별시,성동구,남산자락숲길1구간,레저스포츠,기타레저스포츠,3
8031,서울특별시,성동구,성수한옥,문화관광,전시시설,3
8031,서울특별시,성동구,오프더볼아레나성동점,문화관광,기타문화관광지,3
8031,서울특별시,성동구,휘월루성수,체험관광,공예체험,3
8031,서울특별시,성동구,금동어린이공원,문화관광,도시공원,3
8031,서울특별시,성동구,금메달탁구장,레저스포츠,기타레저스포츠,3
8031,서울특별시,성동구,성동구성수관광안내소,기타관광,기타관광,3
8031,서울특별시,성동구,제이홉 정원,기타관광,기타관광,3
8031,서울특별시,성동구,라곰공방,체험관광,공예체험,3
8031,서울특별시,성동구,38랩,체험관광,공예체험,3
8031,서울특별시,성동구,테오화랑,문화관광,전시시설,3
8031,서울특별시,성동구,아파트먼트풀,문화관광,전시시설,3
8031,서울특별시,성동구,EX복싱,레저스포츠,기타레저스포츠,3
8031,서울특별시,성동구,달조각공방,체험관광,공예체험,3
8031,서울특별시,성동구,무드잉,체험관광,공예체험,3
8031,서울특별시,성동구,옥수주짓수,레저스포츠,기타레저스포츠,3
8031,서울특별시,성동구,챕터투 야드,문화관광,전시시설,3
8031,서울특별시,서대문구,신촌파랑고래,문화관광,기타문화관광지,3
8031,서울특별시,서대문구,아현동웨딩드레스거리,쇼핑,기타쇼핑시설,3
8031,서울특별시,서대문구,한국방송예술진흥교육원,체험관광,체험관광기타,3
8031,서울특별시,서대문구,KTG상상유니브서울아틀리에,문화관광,공연시설,3
8031,서울특별시,서대문구,기차길옆소공원,문화관광,도시공원,3
8031,서울특별시,서대문구,월드에이스연세대교내유학원,체험관광,체험관광기타,3
8031,서울특별시,서대문구,금화산골목공원,문화관광,도시공원,3
8031,서울특별시,서대문구,봉룡사,역사관광,종교성지,3
8031,서울특별시,서대문구,59스포츠,레저스포츠,기타레저스포츠,3
8031,서울특별시,서대문구,댄스플이대댄스학원,문화관광,공연시설,3
